INS00,INS01,INS02,INS03,INS04,INS05,INS06,INS07,INS08,INS09,INS10,INS11,INS12,INS13,INS14,INS15,INS16,INS17,INS18,INS19,INS20,INS21,INS22,INS23,INS24,INS25,INS26,INS27,INS28,INS29,INS30,INS31,INS32,INS33,INS34,INS35,INS36,INS37,INS38,INS39,INS40,INS41,INS42,INS43,INS44,INS45,INS46,INS47,INS48,INS49
45.5008,452.955,77.7117,116.9462,277.5281,168.8941,161.9435,268.7801,43.8105,164.4558,243.4461,66.5434,148.6482,189.6855,321.9274,100.0198,309.1503,163.4296,37.3089,283.1947,71.9558,231.3575,164.8426,200.9848,227.2957,268.5003,98.5386,239.3359,45.8355,38.9705,201.6963,84.4719,140.705,105.3001,170.048,176.0942,85.1501,65.3656,265.6766,110.9889,95.6308,115.9299,47.6647,214.6737,193.2031,97.5887,155.5203,175.3001,118.449,40.742
45.965,444.2871,77.3652,118.0567,276.5404,170.1759,162.1929,263.5092,44.0266,165.2165,241.1148,67.0485,145.4754,191.1507,318.8013,101.3193,310.1411,163.0146,36.2859,285.0797,72.9839,232.9287,164.773,204.0485,227.8238,270.2163,98.4467,239.5786,45.6838,39.1973,199.1808,85.5921,138.0078,104.2359,175.3406,180.3329,84.8493,66.269,261.1744,110.6255,95.35,117.2834,45.4553,210.2107,193.8873,99.2166,157.3514,175.9873,118.0289,40.1511
46.1578,462.0092,75.3328,117.4448,283.7816,167.9859,161.5728,266.3603,43.3223,167.2465,243.0752,65.5143,144.5169,190.4286,317.8469,98.8077,309.3225,160.7679,36.2922,283.2237,73.1132,232.7716,166.0449,200.0529,230.1124,275.1392,100.1431,236.8766,46.1149,38.6676,197.4602,84.5157,133.7638,102.5817,174.6458,179.0616,84.5925,65.4394,270.633,111.6533,94.6173,116.1032,45.2996,209.6837,192.9191,97.4738,162.6984,176.0654,120.2542,39.6946
46.4203,466.8427,74.9976,116.1435,277.5132,170.3779,161.3094,262.4905,43.1053,166.4076,245.6888,67.3327,143.8813,191.3629,317.8392,95.683,313.5015,163.6482,36.1022,286.3837,73.2682,237.7552,166.8414,200.4438,232.8739,277.4907,100.2358,238.6427,46.121,38.8907,197.4813,81.1141,131.9197,105.2908,176.4915,177.8497,84.2438,65.8231,271.7457,111.8945,93.5528,112.5605,44.1509,209.5496,191.5307,100.6753,164.0852,173.5389,120.3067,40.7461
46.3432,470.8691,74.7999,114.0627,275.7223,168.025,159.3716,250.9954,42.4068,161.4953,237.3548,66.0873,142.5182,191.0716,314.1593,97.1659,305.2699,160.6569,35.5185,283.9353,72.3372,236.409,165.642,195.5657,226.1847,267.8716,98.3645,238.2892,44.5991,38.3339,193.897,81.0857,128.928,103.8379,178.9964,175.7585,80.1878,65.6125,274.1352,110.1009,94.6873,111.4282,42.9646,211.6617,191.8699,100.1714,160.7764,168.5512,116.9917,40.2757
46.804,467.7409,75.5069,114.3549,273.6353,170.5522,160.714,254.6298,42.7032,160.3764,238.9685,67.4087,145.5135,192.6049,310.1447,99.954,308.9913,160.7607,35.7356,281.7859,73.41,237.6677,164.2742,197.1396,229.4277,269.0994,99.7149,238.5273,45.644,38.5075,196.1792,81.0468,129.4011,103.1313,180.1495,177.1389,81.8819,65.524,271.0568,107.9126,96.4509,113.1367,43.3308,212.7117,192.5131,99.2949,164.1541,171.6531,119.5358,40.488
47.0856,468.6764,77.1428,116.1912,278.1222,169.0425,161.1637,256.6552,42.9195,166.3604,243.4243,67.6169,148.0035,199.3002,315.4044,101.2154,318.2736,163.5281,36.2553,286.8706,74.729,238.8212,162.962,199.926,232.9175,269.8665,101.6189,242.7618,45.8719,38.6787,199.1086,81.1933,129.9773,103.6848,183.756,178.0586,82.3751,65.6062,272.1298,110.1615,96.8309,114.4369,43.2581,213.6264,193.5871,101.8312,169.7216,175.3646,121.2214,40.5194
46.9531,476.7284,76.2318,114.4032,276.9845,168.6884,157.7153,256.971,42.8734,164.3036,243.8389,63.8298,146.7225,200.9943,316.1442,101.1557,319.7501,164.1718,36.2453,287.1008,74.0951,235.552,162.7057,200.0549,233.3993,269.8018,102.2507,246.0296,45.6823,38.7865,197.8197,84.3456,129.2685,105.9811,185.9746,171.1308,83.6656,65.8241,274.8058,109.5442,99.8798,117.9864,43.1755,218.6448,192.3474,101.3671,167.1532,176.3893,119.916,41.2295
46.9818,472.7409,77.3071,113.7989,274.6169,169.8576,158.4952,254.8739,42.4251,164.2151,245.4267,64.688,146.8523,200.2616,317.8103,101.4626,316.528,163.2393,37.0333,289.1529,74.1476,235.934,163.2035,201.0841,234.9164,270.2005,102.8159,246.6979,45.1651,39.1621,198.4484,83.4628,126.8662,104.4105,186.1321,171.6315,84.5643,65.6349,274.4456,110.8074,99.7133,118.6638,42.3989,218.5273,192.46,100.4295,166.0394,177.9877,120.3305,40.8142
47.8136,476.6085,75.2022,114.4935,274.5639,172.0749,158.989,262.2396,43.3883,161.4856,247.7392,64.5641,146.6211,202.0681,317.5922,104.2073,327.4196,159.8596,37.4912,295.1314,74.5512,238.3122,167.1827,200.6515,235.9727,271.7906,103.1941,250.402,46.1379,38.5468,201.51,83.9327,125.0255,101.7384,186.3228,172.0686,84.1746,66.272,272.0805,111.1136,100.2314,119.247,43.1493,221.1064,193.0344,102.3889,165.8795,177.5437,121.3948,39.5174
48.264,476.8721,75.7875,113.2706,271.9917,171.8765,158.8597,264.8286,43.9992,158.0205,243.2065,64.3319,145.0913,202.6321,313.3154,102.7461,329.0465,160.8017,37.3064,291.2449,75.1312,239.0013,166.1739,199.783,239.9549,269.4724,103.6626,249.2932,46.1525,37.6209,201.4948,89.8738,122.472,102.9708,185.9281,170.7989,85.9201,65.0252,271.2122,107.9498,101.6045,118.2125,43.1065,222.9602,189.0607,102.6061,164.4268,176.2601,120.5838,39.6569
48.1151,460.3795,75.4812,115.4929,276.874,173.1571,161.535,265.8465,43.8697,160.371,249.7598,64.2718,146.4121,200.6693,312.8164,103.0794,331.7129,155.6849,37.7477,290.279,75.7401,239.491,169.529,199.7906,243.4039,278.4134,102.7903,252.0986,46.4474,36.8794,204.6358,83.7027,121.681,103.0408,188.0597,170.625,86.1784,67.1475,264.171,109.5029,100.9716,117.2259,43.0351,227.5012,189.48,102.0821,165.2795,177.4136,120.9936,39.6201
49.0622,462.6836,75.5016,114.3513,274.7366,174.1348,163.2815,263.1973,44.8237,158.0318,247.8019,63.9082,146.0336,194.9681,310.5899,101.8794,332.2931,150.1401,37.3731,285.8428,75.1747,244.1031,166.8906,196.0447,244.9496,278.9126,100.9034,253.9939,45.8581,36.8947,204.2065,83.9056,119.7812,104.8768,178.7975,170.1345,86.8556,65.9345,263.3656,107.5591,101.4592,118.1768,43.0617,223.1481,186.8322,102.4597,164.1742,176.85,119.3986,40.8435
48.9652,459.9319,75.9022,115.1414,273.8082,174.1645,162.4244,264.7847,44.4222,158.0847,255.6564,63.908,143.3092,193.2703,311.0203,101.3475,323.4455,148.0701,36.8594,284.9565,75.0607,242.5328,167.7847,198.4295,244.7122,285.1556,99.9307,254.7782,45.9692,36.7941,203.7911,81.9077,122.2414,104.5018,178.4041,170.5352,84.7878,67.6948,264.7943,108.2492,101.6488,118.4775,44.0794,220.5316,185.1763,103.3582,163.2773,180.5322,118.8555,40.5778
48.9586,450.3868,76.5149,112.071,266.5756,171.0333,162.9791,263.3561,44.3948,157.1026,259.2781,63.7302,143.5641,196.7136,309.0939,99.2775,326.4007,149.3,36.4143,283.7773,74.0812,241.8351,166.3645,197.3867,244.1127,287.4885,101.2258,252.4614,44.7053,36.8314,202.2964,82.9227,122.5837,103.3242,178.1177,166.3456,84.8523,65.3737,261.1388,110.1756,99.0801,118.0583,44.6745,221.676,184.5365,102.2385,161.1562,178.4955,117.8982,40.013
48.9435,448.2753,75.9658,113.4395,272.6541,171.8426,164.83,263.3281,44.6279,159.979,260.4538,63.3009,143.5666,199.1333,311.4098,100.255,331.3638,149.784,37.0486,286.0669,74.3385,241.9618,171.0893,197.2867,247.3244,285.7234,102.6221,256.1673,44.4971,37.1028,201.9135,80.8402,123.2441,103.9932,179.1935,165.5755,86.1536,63.819,262.3695,110.4762,101.4066,120.8061,44.7965,217.3361,189.7419,102.5912,163.1049,180.3779,115.9188,40.4703
48.8674,443.3964,77.2354,115.87,277.7071,173.2038,166.4176,263.4588,45.1962,159.3899,262.575,64.1308,148.769,199.146,309.0942,101.0405,332.0121,150.5329,36.9939,290.5273,74.33,244.7061,170.2469,198.5077,248.4598,289.1559,102.3574,256.2879,45.1238,37.662,204.3336,83.3781,125.5684,105.7112,181.8042,166.3023,84.6335,61.7453,260.945,108.6827,102.9415,121.8147,45.393,212.4838,192.2521,99.9119,161.9618,183.9771,118.2106,41.2272
48.8349,446.7885,76.97,115.1765,274.4277,175.4749,167.6069,266.4341,46.153,156.9776,266.1165,64.7411,147.8485,199.1655,307.0057,102.463,327.2521,154.4218,37.0139,290.7729,75.1756,249.5577,173.1103,199.4097,246.0121,288.885,103.3104,259.8995,45.0189,38.0761,207.385,85.9289,126.2144,103.4981,183.2772,166.973,86.2129,62.7862,262.5331,107.6264,101.771,122.6077,46.7927,211.4829,190.5479,99.3459,163.0564,185.158,117.0436,40.5238
49.4639,453.0709,74.6556,118.2133,272.8584,176.0409,166.5915,265.7682,45.1019,154.9731,264.5171,64.7835,146.6923,198.5866,310.1154,100.4073,332.7563,154.7124,36.8059,290.9037,75.4865,245.8441,171.5899,204.3747,247.5741,290.8473,102.8685,261.1046,45.325,38.2266,203.4505,83.9171,126.955,104.3246,181.6119,166.8007,85.4973,62.2631,262.8347,108.1291,101.9347,123.3821,47.3893,210.2724,191.8324,100.4666,162.6486,188.897,118.05,40.0376
49.3333,457.862,75.3537,117.2968,275.1669,176.3906,167.5253,264.342,46.121,158.3565,265.5613,64.4372,148.6662,200.359,311.2756,100.6904,337.8631,153.1963,37.4504,292.4935,75.8684,248.955,174.0939,206.0986,250.8531,290.9995,102.9824,260.5725,45.5637,38.1589,198.3483,84.5888,129.9697,103.1182,180.8725,164.7339,86.2078,56.8619,259.3352,109.5476,100.4893,125.7879,47.8368,210.6912,196.2394,98.5973,162.4968,190.5155,119.2809,39.7951
49.1668,447.8822,75.0301,116.1648,274.7033,176.4043,163.8411,261.9314,45.2707,155.5346,258.3279,65.8651,147.1056,199.1091,307.4529,105.6484,334.9663,151.4953,37.7337,290.0098,78.4823,249.4135,172.5706,200.1568,240.0297,281.5994,102.1911,260.0733,44.3365,38.1213,194.4109,85.3002,126.9741,100.6659,179.799,164.5083,86.0665,57.3499,252.4548,105.6822,100.1059,123.5405,48.0589,210.0716,195.2187,97.8774,160.4264,184.571,116.7454,39.068
49.5469,455.9399,76.9089,117.3027,268.1415,175.6045,163.5413,263.1335,46.4762,157.3977,262.4973,65.8517,147.7819,200.7849,310.8376,105.0086,333.5085,154.114,38.1108,289.0218,78.7483,250.3099,172.3469,207.2878,238.1636,284.0173,104.4336,265.4644,44.7751,38.1363,196.6094,85.4032,124.8338,102.002,178.4304,166.8386,86.8913,56.5158,256.8299,106.2053,101.0666,124.2778,48.7249,210.0708,200.9406,98.8453,161.803,185.0568,118.477,39.2098
50.2715,465.7428,78.162,116.5086,276.373,175.0102,162.9159,262.8183,47.0596,156.8011,261.212,68.2671,151.1313,201.7634,312.9616,103.2113,342.4045,151.8227,38.3143,294.9475,80.6282,254.4409,174.5431,209.7692,240.0947,283.6786,104.4205,266.8048,45.5224,38.632,198.4706,83.7,124.7432,98.4334,179.8872,169.2768,87.8077,56.5122,259.4541,106.9235,102.4605,126.6975,50.5246,210.0295,202.6379,99.4774,167.3515,186.8894,120.1744,37.8511
49.7074,471.1979,81.05,118.157,276.9486,175.8103,166.3521,265.5177,47.3939,156.6169,258.0344,68.1122,151.2719,201.2797,316.3051,100.4942,340.5177,151.3283,38.7447,303.6421,80.1103,255.9129,176.0148,209.0966,241.1524,283.5279,104.5633,268.2506,45.2826,38.321,203.0439,85.4491,126.7807,99.0409,180.8584,171.4936,88.4335,56.0977,259.7722,107.7451,103.1863,127.1329,52.2729,209.8034,203.3001,99.0463,165.3607,190.9704,120.9579,37.914
49.0843,467.224,79.957,120.6282,277.4591,176.0984,170.8969,265.3367,48.5953,159.5402,257.504,67.6661,148.6479,205.5473,316.5921,99.93,344.1228,149.8499,39.1848,302.3619,79.0382,253.2778,176.6121,209.9946,240.7742,285.6602,104.4323,265.9391,45.4451,38.6837,208.7333,81.74,130.6041,100.0445,183.1529,174.8473,89.9282,56.1223,258.8321,107.8542,102.8079,127.9416,50.7028,209.5573,204.6614,99.6787,160.0486,196.6914,122.2773,38.0807
48.3521,456.2898,81.8447,121.2135,273.406,182.5995,175.2761,267.3243,48.6683,164.6207,262.4154,68.6241,148.5997,208.5046,316.9063,95.5498,346.9422,152.2281,39.2287,299.5779,78.1127,256.197,174.7135,211.8604,239.3622,290.4459,104.462,265.4249,45.7039,39.4979,212.9083,84.7265,131.6959,102.9359,183.4539,175.7036,89.2704,56.6575,254.2103,109.0066,102.7032,129.0711,51.3468,215.287,206.6599,100.7463,160.9916,194.4026,124.0576,38.4381
48.386,451.7534,80.7322,120.9545,275.5325,183.3642,170.7625,267.3399,48.1797,164.2687,262.6561,68.84,149.053,212.0894,314.2153,96.3929,344.6066,147.2843,39.0369,301.8045,78.3632,258.6898,175.3959,209.4736,237.2113,289.6039,104.9757,267.0062,45.5565,38.7708,209.3691,83.0777,130.3408,104.6511,184.7872,172.3029,91.26,56.7205,251.3824,108.7771,104.2212,129.2237,50.9637,216.135,210.1439,101.7327,163.1834,193.0561,124.5956,39.6165
48.8948,456.9175,81.2245,121.1857,277.0789,183.6605,172.9864,266.8898,48.4193,161.9384,268.4823,68.3537,148.886,214.5566,316.556,95.997,339.4154,148.6379,39.1152,300.158,77.8615,258.9134,172.0267,212.5333,237.5394,294.2348,105.3759,267.318,45.5267,39.5479,211.7524,83.2112,125.3182,104.1245,185.5544,174.8969,90.6716,56.6741,254.3333,107.7185,102.6516,130.8195,51.0579,214.6656,207.4357,102.3389,162.8776,193.367,122.6589,39.6221
49.3445,451.4458,82.3874,122.988,279.0206,186.4195,175.2577,256.221,45.4422,162.1335,264.1151,69.124,147.8304,213.0069,318.4286,97.6179,343.0299,146.7561,39.8459,303.9295,79.8707,262.4408,175.772,216.1562,238.0748,288.0506,105.0785,270.4232,46.2569,39.924,216.357,82.9035,127.0528,104.5869,185.2455,169.9548,91.8044,61.9024,256.5453,109.1431,104.9157,132.5992,50.7187,220.0754,208.3133,99.8112,164.7952,195.9288,122.6995,40.3639
49.5812,453.8271,81.8867,123.709,282.2933,186.8864,177.4253,259.9485,45.3323,163.2266,263.0108,69.5643,147.518,215.0256,321.3343,97.8682,335.9017,147.3835,40.1533,310.5307,79.2603,256.6835,178.7109,220.3748,237.9443,287.8423,105.8277,270.3646,47.0416,40.6802,216.8658,83.1237,125.6766,105.0186,186.387,166.9535,93.0032,60.0521,257.3973,110.2606,104.5629,132.4999,49.894,223.6166,211.596,102.5861,167.0711,198.211,124.0807,40.8295
49.9504,456.8605,82.0894,124.3184,286.0324,187.404,179.0834,261.9405,44.8383,160.7464,265.5314,70.6828,148.3534,213.5552,321.2071,96.9048,335.7629,151.321,40.74,314.5774,79.2574,254.7937,179.6978,220.2343,239.5265,294.6675,105.6571,268.9437,47.57,41.8131,218.341,83.1251,125.3477,106.0171,184.1432,168.2626,92.8579,59.8599,261.2851,110.4382,110.029,135.7223,50.2287,222.3837,214.5411,103.0295,168.6805,201.1449,124.5717,40.9983
49.8674,449.3415,82.3134,123.6148,286.1889,189.0996,180.2119,262.9763,45.4097,161.2595,284.0303,69.742,149.9178,214.4074,317.1759,96.5607,332.0362,150.6297,40.4524,315.4909,79.752,265.445,179.2989,218.8037,240.8033,313.3903,105.8209,273.278,47.2255,41.5525,219.3736,84.9717,120.0247,106.7428,187.1415,164.7747,93.5763,60.8414,254.7911,110.4967,107.9756,136.5851,51.1303,227.2146,209.8146,102.152,167.6419,198.5301,123.0871,40.716
49.1728,453.0533,84.0514,123.8377,287.0673,188.9245,179.2087,261.0763,45.606,161.5056,284.0056,70.2612,156.8139,212.709,317.5918,98.1505,328.2907,147.3192,39.9672,313.1186,79.8158,268.2408,183.5532,221.4506,244.8366,317.6153,105.5343,271.2495,46.7909,41.3893,217.7992,83.7225,119.4052,105.5648,186.003,160.7759,95.7813,59.543,258.2209,109.4204,106.6853,137.8194,52.3515,224.8601,207.6495,100.1846,170.8669,198.8741,121.5128,39.9528
49.2912,462.4403,83.3423,123.1575,297.8695,189.9525,178.9479,262.4933,45.6635,165.5198,287.4798,70.0195,158.31,211.3792,314.0201,99.0403,329.2857,145.251,39.9166,314.6404,80.6477,271.603,187.1127,225.032,244.7046,325.5063,106.3221,270.5986,46.4306,40.9971,214.2568,81.9994,119.9496,107.1029,187.6941,164.6064,97.9647,59.692,265.3061,110.4124,107.9522,139.4939,51.7296,228.4014,207.4647,99.947,171.6771,198.0953,121.11,40.1241
48.9993,468.8337,83.0896,123.9656,285.7369,189.7339,175.9174,260.176,45.399,160.4729,284.6174,69.2878,156.1747,210.7825,311.115,96.7647,328.3191,140.5389,39.7406,319.4255,78.7559,265.9256,184.6544,228.8851,245.1662,324.8579,106.7281,272.2279,45.5848,40.8141,207.7284,79.7386,118.6917,106.1337,189.902,163.1821,97.1493,58.1251,266.0466,110.6008,108.6446,138.5016,52.6349,226.361,208.5983,100.2997,168.6559,200.1713,118.9921,39.9425
48.9899,463.0291,83.56,122.5235,288.0604,187.1455,166.8256,256.4384,45.2862,158.7123,286.3551,69.3691,154.3601,210.057,313.6266,97.2393,325.3604,141.1326,40.2347,318.6892,78.6566,266.7617,183.4597,229.0452,243.6859,325.3941,106.9312,269.5716,45.5016,41.0953,195.9082,81.0553,114.2379,104.792,188.4914,166.0529,97.4202,58.135,263.7786,108.9425,106.3934,137.7404,52.8957,230.3078,207.1468,99.2829,165.5437,202.9294,118.3185,39.4972
48.446,468.5111,81.4747,120.7168,287.161,186.6784,165.3892,258.5726,44.6039,155.7887,296.6453,68.001,150.8429,209.6269,312.5115,97.2101,326.6788,138.2367,40.0802,318.396,78.9959,266.0228,181.5791,227.7754,242.206,333.1293,106.7917,267.2812,45.534,40.9656,195.0884,83.9232,110.6263,105.8853,187.2541,164.4583,96.9132,57.5192,266.4709,107.7842,107.4852,136.6626,52.9897,227.8286,206.7964,98.4633,165.5436,201.925,118.9727,40.2584
48.3104,467.2208,81.0576,122.3034,286.0893,186.8488,170.9305,261.6169,45.8459,157.3749,281.1806,67.8098,151.5702,209.441,312.1857,95.9077,326.7847,135.0515,40.1055,318.279,77.9421,262.5851,178.1544,227.6743,243.7112,322.1022,104.8202,266.4009,45.6317,41.6297,198.8834,82.597,110.004,104.8647,186.147,164.1846,96.1263,56.8637,266.1417,108.8632,110.5123,133.601,52.4917,232.0421,206.0116,97.2356,162.898,196.3734,121.5648,40.1734
48.6762,471.9986,82.7208,121.6693,285.362,186.993,168.1678,256.354,45.8062,159.7452,289.7491,67.5738,149.9312,209.822,315.0796,94.8263,326.033,135.9587,40.1029,313.0633,78.2632,260.9839,178.6947,231.5523,242.3938,335.0069,105.6698,271.411,44.453,41.227,194.667,83.2148,108.731,102.8507,185.8453,168.5383,95.2264,58.2385,267.9733,109.7395,110.1463,135.781,51.5712,233.4514,205.8306,97.2675,163.2159,199.9305,119.6376,39.8571
49.3641,474.7077,82.677,126.2593,296.7432,188.1938,165.1133,257.36,46.6938,159.3026,288.7755,68.1467,148.0573,206.0597,313.9308,95.8926,325.7419,138.5882,40.1634,313.3742,78.5622,261.8943,181.0256,234.77,242.4747,338.6968,104.6561,273.3473,45.093,40.9085,191.6302,81.0351,108.1448,101.9015,188.0415,170.3139,95.9091,56.861,272.8941,110.8233,107.2956,136.798,51.574,235.9046,208.7162,97.6551,163.1358,202.2968,121.2665,39.6662
49.1643,464.9626,82.9952,126.6566,288.2144,188.4983,165.443,258.5776,47.5096,160.2535,298.2876,68.6371,148.9173,206.6134,314.5058,97.7639,328.0952,136.4802,40.2862,320.6033,79.9134,266.069,181.5293,237.3084,246.0813,345.9333,104.8039,278.2891,45.465,41.0831,191.0558,79.8491,110.9573,98.9359,188.5387,170.0795,96.7795,58.223,266.8375,112.0086,108.9244,138.3846,52.4778,238.3752,213.7529,98.6512,164.0641,204.5134,123.2203,38.4359
49.6283,465.58,84.5684,128.7852,292.076,190.8498,166.6681,258.196,46.9815,162.8621,300.2233,67.9785,149.3296,208.7042,314.6157,97.9387,332.5733,136.5963,40.5397,320.2289,79.6202,264.7328,181.2101,237.6086,248.3244,351.0308,105.8986,279.023,45.617,40.885,193.9369,79.6773,111.2265,97.9477,190.4928,172.7954,96.0786,57.5533,269.3541,111.2896,111.4896,139.0609,53.4008,233.7625,219.4476,97.0592,165.5972,205.6978,124.1372,38.8048
49.5246,463.8235,83.5212,124.6507,278.4732,186.6215,162.8157,256.7049,45.7614,160.0841,305.766,67.3253,147.6561,208.1326,311.2326,98.5426,330.5902,136.7938,40.1805,320.1603,79.4885,260.9646,181.5831,238.1926,246.9206,358.7688,105.1335,280.049,44.8113,40.7687,188.7127,80.682,110.9304,94.9053,187.9228,175.2243,93.9645,56.7768,269.0572,108.8015,111.3617,138.4413,54.0621,223.0892,216.297,96.044,167.0078,205.958,118.858,37.7753
49.3696,459.6712,85.5835,125.7429,279.057,188.2007,162.1589,256.3166,45.9789,158.2997,307.5492,66.875,148.266,204.6122,312.6329,97.9994,326.2986,134.7976,40.6199,323.5831,80.1267,259.8561,182.2048,237.7001,243.239,361.7187,104.6521,282.2266,44.7745,40.3082,187.6479,79.4336,111.2287,94.1212,186.3391,176.0219,92.4629,57.0297,266.2597,109.0869,111.8397,138.2606,54.8994,222.4776,221.0843,93.3581,167.2826,209.6902,118.3179,37.8252
49.4297,461.2493,84.6418,126.5248,277.1791,188.0228,155.3373,257.047,45.636,158.1221,311.3815,66.5518,146.8873,206.2802,313.6207,98.2024,324.4467,136.3096,40.3973,326.8613,79.7028,259.4828,181.09,239.5264,242.3972,371.581,105.0294,280.9519,45.1001,39.5274,180.5845,81.1648,111.8175,95.3226,189.9841,176.8926,93.3544,58.1212,264.3842,107.3964,112.9756,136.8198,57.1155,226.8358,219.1384,90.0357,168.1245,210.9427,118.9784,38.4077
49.917,466.048,85.1687,128.1618,276.2746,188.509,154.0235,262.2978,45.3081,158.0385,307.7571,67.6259,146.5127,206.8358,311.2608,98.5317,324.8868,137.0211,40.3193,328.4468,78.9425,259.4144,179.8092,238.8966,240.6212,376.0278,105.8123,283.521,44.7906,40.2351,181.2888,82.7155,112.8527,99.0335,192.3222,175.6466,93.5274,57.8155,270.5115,107.3892,112.9882,139.3201,57.0046,223.3252,217.7968,93.005,169.9799,218.7068,118.8888,40.2361
49.3197,463.6432,84.2047,128.2012,275.2769,183.749,148.3893,259.2244,45.1051,156.4565,315.9143,67.7037,147.0142,205.7613,311.2574,97.0522,320.8712,137.1041,39.788,328.9728,78.1278,263.2717,178.4361,241.23,239.2135,382.3266,104.8482,282.6904,43.2579,40.5874,176.5059,84.4141,112.7388,98.7561,192.964,175.3016,92.0348,57.04,269.3392,107.202,111.5017,141.1022,57.6313,220.0575,219.5212,92.3475,167.1817,220.5617,114.8286,39.929
49.5993,473.1449,83.7774,130.2905,277.9651,180.5185,150.8266,262.3946,45.9276,157.4035,321.3432,69.8184,146.4041,210.5245,312.5459,97.1558,316.38,140.074,39.4208,330.4903,79.1547,260.5234,180.706,246.8542,242.6201,387.5058,106.3667,276.5029,43.3248,40.6444,177.4145,85.3223,113.9107,98.8307,199.0703,177.388,91.5628,58.0193,272.8835,108.1128,113.7442,143.965,58.2261,223.1653,219.786,91.808,166.7785,224.6521,116.2329,40.3035
49.7474,473.4556,86.5344,131.6362,270.1818,179.2568,152.0564,264.3778,46.219,157.3647,322.9186,68.1647,146.741,213.2682,311.1359,96.3072,320.4545,138.2794,40.3068,335.0168,79.8806,263.6507,187.4248,247.9821,242.1332,393.2102,106.2694,278.1659,43.1881,40.9234,177.5184,84.5441,119.1244,98.542,197.5574,173.7797,91.628,58.0958,272.3163,108.1801,112.2368,144.5453,58.9156,219.6102,219.5173,93.0769,168.7797,226.9889,116.8828,40.9432
50.255,472.2593,87.658,133.228,274.6556,178.1318,152.9692,269.3083,46.6196,158.0751,325.6054,68.6484,145.2682,215.0474,309.6185,97.0891,317.1228,140.3803,40.4098,335.3697,81.3415,261.7654,186.1719,246.5618,240.6176,395.68,107.0901,281.4634,43.2383,41.9705,178.7696,82.489,121.4176,96.0657,195.5691,169.2792,91.4379,57.4522,277.2341,109.1553,111.2957,146.3524,58.3721,218.0503,217.5305,93.0384,169.6842,225.1559,116.091,39.8424
50.1118,468.9804,88.1535,132.4437,285.7244,180.4795,152.2046,266.6785,46.1969,156.7578,327.3299,68.3308,146.136,216.1909,311.2478,100.7784,316.5644,143.1881,41.1383,335.3962,80.9728,264.0598,188.1284,247.7699,240.8588,397.7141,107.2809,280.2678,43.7094,42.4277,176.5598,82.1362,122.1841,96.9368,195.6068,169.4756,93.6512,55.7211,274.4812,108.8663,112.2957,149.2113,59.377,217.6995,217.9574,94.1136,171.5251,226.9686,118.3397,39.9888
50.8673,471.7624,88.7381,131.1256,284.7215,178.0296,151.3916,265.5297,45.1984,154.1632,334.2586,67.9849,145.0972,214.5582,311.6545,100.3879,310.4095,140.8591,40.7217,331.6709,80.5367,252.9992,186.3224,247.7293,242.5717,400.0668,106.9591,276.221,42.9641,42.5946,174.4944,81.1321,119.5893,96.5281,195.8105,169.4435,93.9171,55.7943,273.6121,107.4994,111.7109,144.9121,59.9816,214.2776,212.1961,93.9107,171.2433,226.144,115.4558,39.842
50.3592,473.5128,88.4839,133.0855,280.819,177.9717,150.6926,267.1634,45.2222,157.8211,328.8395,68.5459,145.4905,215.1819,311.5538,98.3225,306.92,140.7775,40.6543,333.8092,80.3121,251.7926,186.8605,249.0255,240.4963,391.437,107.5358,274.6286,43.471,41.2745,174.9305,81.9032,117.1085,95.4693,197.0987,169.4639,92.133,56.2378,272.1881,108.0709,113.3165,145.1514,60.218,208.5293,215.5983,93.2821,166.9381,223.4548,116.462,39.2071
50.4383,473.9884,89.6395,131.4046,282.5671,177.8335,147.1025,270.7746,45.6839,158.652,324.9094,67.3055,144.9053,218.1311,310.812,98.1782,310.8009,144.2808,41.4521,333.9858,79.9222,251.4934,188.4451,247.4114,241.8745,389.8187,109.3172,276.4646,43.959,41.925,171.7138,82.5215,116.1065,95.3752,200.7211,169.6799,91.0263,56.5581,270.8078,109.0562,110.7788,148.6182,62.2278,215.0837,215.5364,91.9631,166.0719,222.5388,117.584,38.3952
48.5589,488.5474,90.4614,130.3395,283.6496,179.3301,147.7929,274.0476,46.0607,158.2748,321.2796,67.426,146.1575,220.6528,306.3429,99.0783,307.8729,144.3549,41.751,335.1824,79.0933,252.2849,189.0665,244.7401,246.1499,383.8668,110.1287,278.8877,43.8792,41.5706,172.7068,82.5927,121.5404,99.6837,199.6728,173.0115,91.7532,56.0078,282.1688,107.6556,112.4523,147.954,62.0111,212.9242,219.728,92.1884,165.7901,218.1447,116.9288,39.808
49.1985,492.4327,92.0139,130.7,282.9453,179.724,146.5163,271.3843,46.749,157.2032,333.0853,67.9526,147.2265,221.0712,307.2769,98.4448,312.9038,146.4363,42.0109,339.5834,79.6568,254.0493,189.1799,249.5599,258.2167,399.4406,110.3628,278.8455,43.095,41.7257,173.162,83.2046,121.9924,100.3552,201.1795,174.9035,91.8719,56.3739,284.3212,107.0267,112.5735,150.9731,62.6707,216.4331,215.6072,93.0537,168.6623,223.3629,114.4931,40.2561
